code,current,name,gender,function,country_code,country_long,nationality,nationality_code,disciplines,events,birth_date
1928066,TRUE,HAN Juyeo,Male,Athlete,KOR,Republic of Korea,Korea,KOR,['Judo'],"['Men -90 kg', 'Mixed Team']",21-04-1999
1928067,TRUE,HUH Mimi,Female,Athlete,KOR,Republic of Korea,Korea,KOR,['Judo'],"['Women -57 kg', 'Mixed Team']",19-12-2002
1928070,TRUE,KIM Hayun,Female,Athlete,KOR,Republic of Korea,Korea,KOR,['Judo'],"['Women +78 kg', 'Mixed Team']",07-01-2000
1928071,TRUE,KIM Jisu,Female,Athlete,KOR,Republic of Korea,Korea,KOR,['Judo'],"['Women -63 kg', 'Mixed Team']",12-12-2000
1928072,TRUE,KIM Minjong,Male,Athlete,KOR,Republic of Korea,Korea,KOR,['Judo'],"['Men +100 kg', 'Mixed Team']",01-09-2000
1928074,TRUE,KIM Won Jin,Male,Athlete,KOR,Republic of Korea,Korea,KOR,['Judo'],"['Men -60 kg', 'Mixed Team']",01-05-1992
1928079,TRUE,LEE Joonhwan,Male,Athlete,KOR,Republic of Korea,Korea,KOR,['Judo'],"['Men -81 kg', 'Mixed Team']",19-06-2002
1928082,TRUE,YOON Hyunji,Female,Athlete,KOR,Republic of Korea,Korea,KOR,['Judo'],"['Women -78 kg', 'Mixed Team']",14-02-1994
1928083,TRUE,HESHAM Ahmed,Male,Athlete,EGY,Egypt,Egypt,EGY,['Handball'],['Men'],15-05-2000
1928146,TRUE,OMAR Yahia,Male,Athlete,EGY,Egypt,Egypt,EGY,['Handball'],['Men'],09-09-1997
1928155,TRUE,ELDERAA Yehia,Male,Athlete,EGY,Egypt,Egypt,EGY,['Handball'],['Men'],17-07-1995
1928198,TRUE,CHUGAY Andrey,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint""]",17-01-2000
1928201,TRUE,LUTSENKO Alexey,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Cycling Road'],"[""Men's Road Race""]",07-09-1992
1928202,TRUE,FEDOROV Yevgeniy,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",16-02-2000
1928243,TRUE,ARANBURU Alex,Male,Athlete,ESP,Spain,Spain,ESP,['Cycling Road'],"[""Men's Road Race""]",19-09-1995
1928245,TRUE,AYUSO Juan,Male,Athlete,ESP,Spain,Spain,ESP,['Cycling Road'],"[""Men's Road Race""]",16-09-2002
1928247,TRUE,BENITO PELLICER Mireia,Female,Athlete,ESP,Spain,Spain,ESP,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",30-12-1996
1928255,TRUE,GARCIA Margarita Victoria,Female,Athlete,ESP,Spain,Spain,ESP,['Cycling Road'],"[""Women's Road Race""]",02-01-1984
1928262,TRUE,LAZKANO Oier,Male,Athlete,ESP,Spain,Spain,ESP,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",07-11-1999
1928281,TRUE,MORA VEDRI Sebastian,Male,Athlete,ESP,Spain,Spain,ESP,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium""]",19-02-1988
1928283,TRUE,TORRES BARCELO Albert,Male,Athlete,ESP,Spain,Spain,ESP,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium""]",26-04-1990
1928287,TRUE,CULLELL ESTAPE Jofre,Male,Athlete,ESP,Spain,Spain,ESP,['Cycling Mountain Bike'],"[""Men's Cross-country""]",10-03-1999
1928292,TRUE,VALERO SERRANO David,Male,Athlete,ESP,Spain,Spain,ESP,['Cycling Mountain Bike'],"[""Men's Cross-country""]",27-12-1988
1928408,TRUE,ALAGIERSKA Klaudia,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],02-01-1996
1928412,TRUE,CZYRNIANSKA Martyna,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],13-10-2003
1928421,TRUE,JURCZYK Magdalena,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],28-10-1995
1928422,TRUE,KORNELUK Agnieszka,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],17-10-1994
1928424,TRUE,LUKASIK Martyna,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],26-11-1999
1928427,TRUE,MEDRZYK Natalia,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],13-01-1992
1928434,TRUE,ROZANSKI Olivia,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],05-06-1997
1928438,TRUE,SMARZEK Malwina,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],03-06-1996
1928440,TRUE,STENZEL Maria,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],25-11-1998
1928441,TRUE,STYSIAK Magdalena,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],03-12-2000
1928443,TRUE,SZCZYGLOWSKA Aleksandra,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],22-03-1998
1928446,TRUE,WENERSKA Katarzyna,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],09-03-1993
1928449,TRUE,WOLOSZ Joanna,Female,Athlete,POL,Poland,Poland,POL,['Volleyball'],['Women'],07-04-1990
1928454,TRUE,LOSIAK Bartosz,Male,Athlete,POL,Poland,Poland,POL,['Beach Volleyball'],['Men'],14-05-1992
1928455,TRUE,BRYL Michal,Male,Athlete,POL,Poland,Poland,POL,['Beach Volleyball'],['Men'],09-10-1994
1928494,TRUE,TAKACS Boglarka,Female,Athlete,HUN,Hungary,Hungary,HUN,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",28-08-2001
1928500,TRUE,EJORE Susan Lokayo,Female,Athlete,KEN,Kenya,Kenya,KEN,['Athletics'],"[""Women's 1500m""]",09-11-1995
1928516,TRUE,RADOSZ Martyna,Female,Athlete,POL,Poland,Poland,POL,['Rowing'],"[""Lightweight Women's Double Sculls""]",12-05-1991
1928517,TRUE,WELNA Katarzyna,Female,Athlete,POL,Poland,Poland,POL,['Rowing'],"[""Lightweight Women's Double Sculls""]",06-03-1994
1928520,TRUE,BISKUP Mateusz,Male,Athlete,POL,Poland,Poland,POL,['Rowing'],"[""Men's Quadruple Sculls""]",08-02-1994
1928529,TRUE,CZAJA Dominik,Male,Athlete,POL,Poland,Poland,POL,['Rowing'],"[""Men's Quadruple Sculls""]",12-08-1995
1928530,TRUE,BARANSKI Fabian,Male,Athlete,POL,Poland,Poland,POL,['Rowing'],"[""Men's Quadruple Sculls""]",27-05-1999
1928533,TRUE,OJELI Ifeanyi Emmanuel,Male,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],"[""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",10-10-1998
1928538,TRUE,PIRON CANDELARIO Beatriz,Female,Athlete,DOM,Dominican Republic,Dominican Republic,DOM,['Weightlifting'],"[""Women's 49kg""]",27-02-1995
1928547,TRUE,ALFAQAAN Soaad,Female,Athlete,KUW,Kuwait,Kuwait,KUW,['Rowing'],"[""Women's Single Sculls""]",03-09-1991
1928551,TRUE,ZIETARSKI Miroslaw,Male,Athlete,POL,Poland,Poland,POL,['Rowing'],"[""Men's Quadruple Sculls""]",09-03-1993
1928566,TRUE,NACHULA Racheal,Female,Athlete,ZAM,Zambia,Zambia,ZAM,['Football'],['Women'],14-01-1986
1928574,TRUE,ONWUZURIKE Udodi Chudi,Male,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],"[""Men's 200m""]",29-01-2003
1928585,TRUE,SANTANA PEGUERO Crismery,Female,Athlete,DOM,Dominican Republic,Dominican Republic,DOM,['Weightlifting'],"[""Women's +81kg""]",20-04-1995
1928778,TRUE,ZUBAID Mohamad,Male,Athlete,KUW,Kuwait,Kuwait,KUW,['Swimming'],"[""Men's 100m Freestyle""]",30-03-2008
1928782,TRUE,VARGA Donat,Male,Athlete,HUN,Hungary,Hungary,HUN,['Athletics'],"[""Men's Hammer Throw""]",08-04-2000
1928786,TRUE,CHERUIYOT Reynold,Male,Athlete,KEN,Kenya,Kenya,KEN,['Athletics'],"[""Men's 1500m""]",30-07-2004
1928793,TRUE,DASHTI Lara,Female,Athlete,KUW,Kuwait,Kuwait,KUW,['Swimming'],"[""Women's 100m Breaststroke""]",24-01-2004
1928799,TRUE,VENYERCSAN Bence,Male,Athlete,HUN,Hungary,Hungary,HUN,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",08-01-1996
1928808,TRUE,RAKOTOARIMANANA Fabio,Male,Athlete,MAD,Madagascar,Madagascar,MAD,['Table Tennis'],"[""Men's Singles""]",24-07-2003
1928817,TRUE,WAGNER-GYURKES Viktoria,Female,Athlete,HUN,Hungary,Hungary,HUN,['Athletics'],"[""Women's 5000m""]",15-10-1992
1928822,TRUE,CHEPKOECH Jackline,Female,Athlete,KEN,Kenya,Kenya,KEN,['Athletics'],"[""Women's 3000m Steeplechase""]",03-10-2003
1928834,TRUE,MEJIA PEGUERO Yudelina,Female,Athlete,DOM,Dominican Republic,Dominican Republic,DOM,['Weightlifting'],"[""Women's 81kg""]",04-06-1997
1928842,TRUE,PEVTSOV Rostislav,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,['Triathlon'],"[""Men's Individual""]",15-04-1987
1928863,TRUE,SUNDAY Israel Okon,Male,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],"[""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",11-11-2006
1928878,TRUE,DYMCHENKO Diana,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,['Rowing'],"[""Women's Single Sculls""]",08-09-1989
1928894,TRUE,EYAKPOBEYAN Justina Tiana,Female,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],"[""Women's 4 x 100m Relay""]",26-09-2006
1928902,TRUE,JORUNNARDOTTIR Snaefridur Sol,Female,Athlete,ISL,Iceland,Iceland,ISL,['Swimming'],"[""Women's 100m Freestyle"", ""Women's 200m Freestyle""]",31-10-2000
1928906,TRUE,RASOANAIVO RAZAFY Aina Laura,Female,Athlete,MAD,Madagascar,Madagascar,MAD,['Judo'],['Women -70 kg'],24-01-2004
1928916,TRUE,ONOJUVWEVWO Ella,Female,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],"[""Women's 400m"", '4 x 400m Relay Mixed']",25-03-2005
1928919,TRUE,McKEE Anton,Male,Athlete,ISL,Iceland,Iceland,ISL,['Swimming'],"[""Men's 100m Breaststroke"", ""Men's 200m Breaststroke""]",18-12-1993
1929156,TRUE,SVAVARSSON Hakon,Male,Athlete,ISL,Iceland,Iceland,ISL,['Shooting'],['Skeet Men'],14-01-1978
1929207,TRUE,LEKAI Mate,Male,Athlete,HUN,Hungary,Hungary,HUN,['Handball'],['Men'],16-06-1988
1929213,TRUE,MORILLO Moira,Female,Athlete,DOM,Dominican Republic,Dominican Republic,DOM,['Judo'],['Women +78 kg'],15-02-2001
1929214,TRUE,BANHIDI Bence,Male,Athlete,HUN,Hungary,Hungary,HUN,['Handball'],['Men'],09-02-1995
1929215,TRUE,NWACHUKWU Dubem,Male,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],['4 x 400m Relay Mixed'],08-02-2000
1929219,TRUE,FAZEKAS Gergo,Male,Athlete,HUN,Hungary,Hungary,HUN,['Handball'],['Men'],31-10-2003
1929225,TRUE,TENGUE Terence,Male,Athlete,CAF,Central African Republic,Centr Afric Re,CAF,['Swimming'],"[""Men's 50m Freestyle""]",26-10-2005
1929226,TRUE,PALASICS Kristof,Male,Athlete,HUN,Hungary,Hungary,HUN,['Handball'],['Men'],19-04-2002
1929228,TRUE,NATHANIEL Ezekiel,Male,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],"[""Men's 400m Hurdles"", ""Men's 4 x 400m Relay""]",20-06-2003
1929250,TRUE,AKINTOLA Alaba Olukunle,Male,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],"[""Men's 4 x 100m Relay""]",14-09-2001
1929297,TRUE,ANDET Tracy Marine,Female,Athlete,CAF,Central African Republic,Centr Afric Re,CAF,['Swimming'],"[""Women's 50m Freestyle""]",04-10-2005
1929428,TRUE,OKEZIE Chidi,Male,Athlete,NGR,Nigeria,Nigeria,NGR,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay""]",08-08-1993
1929433,TRUE,VARGAS LEY Mary Dee,Female,Athlete,CHI,Chile,Chile,CHI,['Judo'],['Women -48 kg'],07-12-1996
1929606,TRUE,RIBERA Maria Jose,Female,Athlete,BOL,Bolivia,Bolivia,BOL,['Swimming'],"[""Women's 50m Freestyle""]",28-10-1996
1929613,TRUE,TANIYEVA Elzhana,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Rhythmic Gymnastics'],['Individual All-Around'],06-09-2005
1929616,TRUE,KURBANOV Ruslan,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",17-09-1991
1929617,TRUE,ALIMZHANOV Elmir,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",05-10-1986
1929618,TRUE,SHARLAIMOV Vadim,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",09-12-1996
1929619,TRUE,SERTAY Yerlik,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Fencing'],"[""Men's Épée Team""]",19-09-1998
1929626,TRUE,SARYBAY Aigerim,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Fencing'],"[""Women's Sabre Individual""]",18-02-1997
1929684,TRUE,DELL AQUILA Vito,Male,Athlete,ITA,Italy,Italy,ITA,['Taekwondo'],['Men -58kg'],03-11-2000
1929685,TRUE,ALESSIO Simone,Male,Athlete,ITA,Italy,Italy,ITA,['Taekwondo'],['Men -80kg'],14-04-2000
1929686,TRUE,MATONTI Ilenia Elisabetta,Female,Athlete,ITA,Italy,Italy,ITA,['Taekwondo'],['Women -49kg'],25-10-2004
1929689,TRUE,BARRIOS VERA Marcelo Tomas,Male,Athlete,CHI,Chile,Chile,CHI,['Tennis'],"[""Men's Singles""]",10-12-1997
1929695,TRUE,LASSO Erika,Female,Athlete,COL,Colombia,Colombia,COL,['Judo'],['Women -48 kg'],23-06-1999
1929708,TRUE,NUNEZ del PRADO Esteban,Male,Athlete,BOL,Bolivia,Bolivia,BOL,['Swimming'],"[""Men's 200m Individual Medley""]",02-06-2004
1929748,TRUE,PICCOLIN Giorgia,Female,Athlete,ITA,Italy,Italy,ITA,['Table Tennis'],"[""Women's Singles""]",15-01-1996
1929749,TRUE,VIVARELLI Debora,Female,Athlete,ITA,Italy,Italy,ITA,['Table Tennis'],"[""Women's Singles""]",28-01-1993
1929767,TRUE,PINTADO Brian Daniel,Male,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",29-07-1995
1929786,TRUE,JARRY Nicolas,Male,Athlete,CHI,Chile,Chile,CHI,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",11-10-1995
1929963,TRUE,FLORENTINO Robert,Male,Athlete,DOM,Dominican Republic,Dominican Republic,DOM,['Judo'],['Men -90 kg'],14-06-1997
1929977,TRUE,HURTADO David,Male,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",21-04-1999
1929981,TRUE,TABILO Alejandro,Male,Athlete,CHI,Chile,Chile,CHI,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",02-06-1997
1929989,TRUE,JIMENEZ ARROBO Jordy Rafael,Male,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Men's 20km Race Walk""]",11-02-1994
1929998,TRUE,ALMADA Thiago,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],26-04-2001
1930005,TRUE,CAICEDO Juan,Male,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Men's Discus Throw""]",27-07-1992
1930032,TRUE,CHACHA Rosa Alva,Female,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Women's Marathon""]",08-12-1982
1930110,TRUE,ORTIZ MOROCHO Silvia Patricia,Female,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Women's Marathon""]",30-06-1992
1930118,TRUE,PEYRAUD-MAGNIN Pauline,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],17-03-1992
1930119,TRUE,PICAUD Constance,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],05-07-1998
1930121,TRUE,CASCARINO Estelle,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],05-02-1997
1930122,TRUE,de ALMEIDA Elisa,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],11-01-1998
1930123,TRUE,KARCHAOUI Sakina,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],26-01-1996
1930124,TRUE,LAKRAR Maelle,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],27-05-2000
1930126,TRUE,MBOCK BATHY Griedge,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],26-02-1995
1930129,TRUE,PERISSET Eve,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],24-12-1994
1930130,TRUE,RENARD Wendie,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],20-07-1990
1930133,TRUE,BACHA Selma,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],09-11-2000
1930136,TRUE,DALI Kenza,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],31-07-1991
1930140,TRUE,GEYORO Grace,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],02-07-1997
1930141,TRUE,HENRY Amandine,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],28-09-1989
1930147,TRUE,TOLETTI Sandie,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],13-07-1995
1930151,TRUE,BALTIMORE Sandy,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],19-02-2000
1930152,TRUE,BECHO Vicki,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],03-10-2003
1930155,TRUE,CASCARINO Delphine,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],05-02-1997
1930156,TRUE,DIANI Kadidiatou,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],01-04-1995
1930160,TRUE,KATOTO Marie-Antoinette,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],01-11-1998
1930161,TRUE,le SOMMER Eugenie,Female,Athlete,FRA,France,France,FRA,['Football'],['Women'],18-05-1989
1930214,TRUE,NIKOLAOU Konstantia,Female,Athlete,CYP,Cyprus,Cyprus,CYP,['Shooting'],['Skeet Women'],19-04-1984
1930226,TRUE,CARDOZO REY Alisson Camila,Female,Athlete,COL,Colombia,Colombia,COL,['Wrestling'],"[""Women's Freestyle 50kg""]",15-05-1998
1930231,TRUE,CUERO MUNOZ Jair Alexis,Male,Athlete,COL,Colombia,Colombia,COL,['Wrestling'],"[""Men's Greco-Roman 77kg""]",02-04-1993
1930234,TRUE,LISSE Jalen,Male,Athlete,SUR,Suriname,Suriname,SUR,['Athletics'],"[""Men's 100m""]",19-07-2000
1930235,TRUE,ALVAREZ Julian,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],31-01-2000
1930237,TRUE,AMIONE Bruno,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],03-01-2002
1930239,TRUE,MUNOZ JARAMILLO Carlos Andres,Male,Athlete,COL,Colombia,Colombia,COL,['Wrestling'],"[""Men's Greco-Roman 87kg""]",03-08-1992
1930249,TRUE,BELTRAN Lucas,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],29-03-2001
1930254,TRUE,TOLEUGALI Batyrkhan,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Taekwondo'],['Men -80kg'],25-07-2006
1930255,TRUE,ABABAKIROV Samirkhon,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Taekwondo'],['Men -58kg'],26-09-2003
1930276,TRUE,BUBLIK Alexander,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Tennis'],"[""Men's Doubles"", ""Men's Singles"", 'Mixed Doubles']",17-06-1997
1930278,TRUE,NEDOVYESOV Aleksandr,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Tennis'],"[""Men's Doubles""]",15-02-1987
1930284,TRUE,RYBAKINA Elena,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Tennis'],['Mixed Doubles'],17-06-1999
1930292,TRUE,BREY Leandro,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],21-09-2002
1930367,TRUE,CAICEDO Nicole,Female,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Women's 200m"", ""Women's 400m""]",02-09-2000
1930371,TRUE,NAZARENO Aimara,Female,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Women's 200m""]",30-11-2001
1930372,TRUE,di CESARE Marco,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],30-01-2002
1930375,TRUE,ECHEVERRI Claudio,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],02-01-2006
1930384,TRUE,FERNANDEZ Ezequiel,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],25-07-2002
1930386,TRUE,GARCIA Joaquin,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],20-08-2001
1930400,TRUE,GONDOU Luciano,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],22-06-2001
1930404,TRUE,TENORIO Angela Gabriela,Female,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Women's 100m""]",27-01-1996
1930405,TRUE,HEZZE Santiago,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],22-10-2001
1930407,TRUE,MOREJON Glenda,Female,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",30-05-2000
1930417,TRUE,LUJAN Gonzalo,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],27-04-2001
1930422,TRUE,TORRES Paula Milena,Female,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",17-10-2000
1930426,TRUE,MEDINA Cristian,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],01-06-2002
1930428,TRUE,BONILLA Magaly Beatriz,Female,Athlete,ECU,Ecuador,Ecuador,ECU,['Athletics'],"[""Women's 20km Race Walk""]",08-02-1992
1930436,TRUE,OTAMENDI Nicolas,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],12-02-1988
1930444,TRUE,NUNEZ Alan,Male,Athlete,PAR,Paraguay,Paraguay,PAR,['Football'],['Men'],01-10-2004
1930451,TRUE,RULLI Geronimo,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],20-05-1992
1930453,TRUE,CANTERO Alexis,Male,Athlete,PAR,Paraguay,Paraguay,PAR,['Football'],['Men'],05-02-2003
1930459,TRUE,SOLER Julio,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],16-02-2005
1930463,TRUE,CHIRYUKIN Nikita,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],"['10m Air Pistol Men', '25m Rapid Fire Pistol Men', '10m Air Pistol Mixed Team']",05-07-2002
1930464,TRUE,MALINOVSKIY Konstantin,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",03-08-1999
1930465,TRUE,ALTUKHOVA Arina,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",23-09-2003
1930466,TRUE,LE Alexandra,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",03-05-2004
1930467,TRUE,SATPAYEV Islam,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",21-09-1998
1930468,TRUE,YUNUSMETOVA Irina,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],"['10m Air Pistol Women', '10m Air Pistol Mixed Team']",25-11-2001
1930478,TRUE,ORYNBAY Assem,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",07-09-1993
1930479,TRUE,DMITRIYENKO Mariya,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],['Trap Women'],24-03-1988
1930486,TRUE,YECHSHENKO Eduard,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,KAZ,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']",13-11-1999
1930532,TRUE,ZENON Kevin,Male,Athlete,ARG,Argentina,Argentina,ARG,['Football'],['Men'],30-07-2001
1930539,TRUE,GRAND'PIERRE Alexandre,Male,Athlete,HAI,Haiti,United States,USA,['Swimming'],"[""Men's 100m Breaststroke""]",22-01-2003
1930552,TRUE,ALSHAMLAN Yousef,Male,Athlete,KUW,Kuwait,Kuwait,KUW,['Fencing'],"[""Men's Sabre Individual""]",30-08-1998
1930706,TRUE,VIANA VIERA Juliana,Female,Athlete,BRA,Brazil,Brazil,BRA,['Badminton'],"[""Women's Singles""]",23-09-2004
1930709,TRUE,COELHO Ygor,Male,Athlete,BRA,Brazil,Brazil,BRA,['Badminton'],"[""Men's Singles""]",24-11-1996
1930739,TRUE,KNIBB Taylor,Female,Athlete,USA,United States of America,United States,USA,"['Cycling Road', 'Triathlon']","[""Women's Individual Time Trial"", ""Women's Individual""]",14-02-1998
1930741,TRUE,KASPER Kirsten,Female,Athlete,USA,United States of America,United States,USA,['Triathlon'],"[""Women's Individual""]",31-08-1991
1930747,TRUE,PEARSON Morgan,Male,Athlete,USA,United States of America,United States,USA,['Triathlon'],"[""Men's Individual""]",22-09-1993
1930750,TRUE,RIDER Seth,Male,Athlete,USA,United States of America,United States,USA,['Triathlon'],"[""Men's Individual""]",06-03-1997
1930752,TRUE,SPIVEY Taylor,Female,Athlete,USA,United States of America,United States,USA,['Triathlon'],"[""Women's Individual""]",13-04-1991
1930767,TRUE,DILLON Faith,Female,Athlete,USA,United States of America,United States,USA,['Taekwondo'],['Women -57kg'],23-06-2002
1930770,TRUE,HEALY Jonathan,Male,Athlete,USA,United States of America,United States,USA,['Taekwondo'],['Men +80kg'],04-04-1997
1930771,TRUE,NICKOLAS CJ,Male,Athlete,USA,United States of America,United States,USA,['Taekwondo'],['Men -80kg'],18-07-2001
